bench,match_tier,match_key,bit_index,nvidia_site_id,amd_site_id,intel_site_id,nvidia_result,amd_result,intel_result,nvidia_source,amd_source,intel_source,nvidia_site_class,amd_site_class,intel_site_class,nvidia_opcode,amd_opcode,intel_opcode,nvidia_type_kind,amd_type_kind,intel_type_kind,canonical_relpath,canonical_line
randomAccess,family_full,23c438b7c12e|icmp|int|1|value|-1|13,36,71,249,147,DUE,,MASKED,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|icmp|int|1|value|-1|13,37,71,249,147,DUE,,MASKED,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|icmp|int|1|value|-1|13,38,71,249,147,DUE,,MASKED,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|icmp|int|1|value|-1|13,39,71,249,147,DUE,,MASKED,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|icmp|int|1|value|-1|13,40,71,249,147,DUE,,MASKED,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|icmp|int|1|value|-1|13,41,71,249,147,DUE,,MASKED,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|icmp|int|1|value|-1|13,42,71,249,147,DUE,,MASKED,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|icmp|int|1|value|-1|13,43,71,249,147,DUE,,MASKED,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|icmp|int|1|value|-1|13,44,71,249,147,DUE,,MASKED,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|icmp|int|1|value|-1|13,45,71,249,147,DUE,,MASKED,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|icmp|int|1|value|-1|13,46,71,249,147,DUE,,MASKED,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|icmp|int|1|value|-1|13,47,71,249,147,DUE,,MASKED,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|icmp|int|1|value|-1|13,48,71,249,147,DUE,,MASKED,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|icmp|int|1|value|-1|13,49,71,249,147,DUE,,MASKED,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|icmp|int|1|value|-1|13,50,71,249,147,DUE,,MASKED,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|icmp|int|1|value|-1|13,51,71,249,147,DUE,,MASKED,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|icmp|int|1|value|-1|13,52,71,249,147,DUE,,MASKED,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|icmp|int|1|value|-1|13,53,71,249,147,DUE,,MASKED,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|icmp|int|1|value|-1|13,54,71,249,147,DUE,,MASKED,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|icmp|int|1|value|-1|13,55,71,249,147,DUE,,MASKED,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|icmp|int|1|value|-1|13,56,71,249,147,DUE,,MASKED,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|icmp|int|1|value|-1|13,57,71,249,147,DUE,,MASKED,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|icmp|int|1|value|-1|13,58,71,249,147,DUE,,MASKED,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|icmp|int|1|value|-1|13,59,71,249,147,DUE,,MASKED,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|icmp|int|1|value|-1|13,60,71,249,147,DUE,,MASKED,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|icmp|int|1|value|-1|13,61,71,249,147,DUE,,MASKED,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|icmp|int|1|value|-1|13,62,71,249,147,DUE,,MASKED,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|icmp|int|1|value|-1|13,63,71,249,147,DUE,,MASKED,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|load|int|64|value|-1|17,0,68,243,144,SDC,,MASKED,nvidia:float,,intel:operand,result,result,base,load,load,load,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|load|int|64|value|-1|17,1,68,243,144,SDC,,MASKED,nvidia:float,,intel:operand,result,result,base,load,load,load,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|load|int|64|value|-1|17,2,68,243,144,SDC,,MASKED,nvidia:float,,intel:operand,result,result,base,load,load,load,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|load|int|64|value|-1|17,3,68,243,144,SDC,,MASKED,nvidia:float,,intel:operand,result,result,base,load,load,load,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|load|int|64|value|-1|17,4,68,243,144,SDC,,MASKED,nvidia:float,,intel:operand,result,result,base,load,load,load,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|load|int|64|value|-1|17,5,68,243,144,SDC,,MASKED,nvidia:float,,intel:operand,result,result,base,load,load,load,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|load|int|64|value|-1|17,6,68,243,144,SDC,,MASKED,nvidia:float,,intel:operand,result,result,base,load,load,load,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|load|int|64|value|-1|17,7,68,243,144,SDC,,MASKED,nvidia:float,,intel:operand,result,result,base,load,load,load,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|load|int|64|value|-1|17,8,68,243,144,SDC,,MASKED,nvidia:float,,intel:operand,result,result,base,load,load,load,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|load|int|64|value|-1|17,9,68,243,144,SDC,,MASKED,nvidia:float,,intel:operand,result,result,base,load,load,load,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|load|int|64|value|-1|17,10,68,243,144,SDC,,MASKED,nvidia:float,,intel:operand,result,result,base,load,load,load,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|load|int|64|value|-1|17,11,68,243,144,SDC,,MASKED,nvidia:float,,intel:operand,result,result,base,load,load,load,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|load|int|64|value|-1|17,12,68,243,144,SDC,,MASKED,nvidia:float,,intel:operand,result,result,base,load,load,load,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|load|int|64|value|-1|17,13,68,243,144,SDC,,MASKED,nvidia:float,,intel:operand,result,result,base,load,load,load,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|load|int|64|value|-1|17,14,68,243,144,SDC,,MASKED,nvidia:float,,intel:operand,result,result,base,load,load,load,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|load|int|64|value|-1|17,15,68,243,144,SDC,,MASKED,nvidia:float,,intel:operand,result,result,base,load,load,load,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|load|int|64|value|-1|17,16,68,243,144,SDC,,MASKED,nvidia:float,,intel:operand,result,result,base,load,load,load,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|load|int|64|value|-1|17,17,68,243,144,SDC,,MASKED,nvidia:float,,intel:operand,result,result,base,load,load,load,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|load|int|64|value|-1|17,18,68,243,144,SDC,,MASKED,nvidia:float,,intel:operand,result,result,base,load,load,load,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|load|int|64|value|-1|17,19,68,243,144,SDC,,MASKED,nvidia:float,,intel:operand,result,result,base,load,load,load,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|load|int|64|value|-1|17,20,68,243,144,SDC,,MASKED,nvidia:float,,intel:operand,result,result,base,load,load,load,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|load|int|64|value|-1|17,21,68,243,144,SDC,,MASKED,nvidia:float,,intel:operand,result,result,base,load,load,load,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|load|int|64|value|-1|17,22,68,243,144,SDC,,MASKED,nvidia:float,,intel:operand,result,result,base,load,load,load,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|load|int|64|value|-1|17,23,68,243,144,SDC,,MASKED,nvidia:float,,intel:operand,result,result,base,load,load,load,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|load|int|64|value|-1|17,24,68,243,144,SDC,,MASKED,nvidia:float,,intel:operand,result,result,base,load,load,load,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|load|int|64|value|-1|17,25,68,243,144,SDC,,MASKED,nvidia:float,,intel:operand,result,result,base,load,load,load,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|load|int|64|value|-1|17,26,68,243,144,SDC,,MASKED,nvidia:float,,intel:operand,result,result,base,load,load,load,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|load|int|64|value|-1|17,27,68,243,144,SDC,,MASKED,nvidia:float,,intel:operand,result,result,base,load,load,load,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|load|int|64|value|-1|17,28,68,243,144,SDC,,MASKED,nvidia:float,,intel:operand,result,result,base,load,load,load,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|load|int|64|value|-1|17,29,68,243,144,SDC,,MASKED,nvidia:float,,intel:operand,result,result,base,load,load,load,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|load|int|64|value|-1|17,30,68,243,144,SDC,,MASKED,nvidia:float,,intel:operand,result,result,base,load,load,load,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|load|int|64|value|-1|17,31,68,243,144,SDC,,MASKED,nvidia:float,,intel:operand,result,result,base,load,load,load,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|load|int|64|value|-1|18,63,70,247,146,SDC,,MASKED,nvidia:float,,intel:operand,result,result,base,load,load,load,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|select|int|64|value|-1|3,0,73,253,149,SDC,,MASKED,nvidia:float,,intel:float,result,result,base,select,select,select,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|select|int|64|value|-1|3,1,73,253,149,SDC,,MASKED,nvidia:float,,intel:float,result,result,base,select,select,select,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|select|int|64|value|-1|3,2,73,253,149,SDC,,MASKED,nvidia:float,,intel:float,result,result,base,select,select,select,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|select|int|64|value|-1|3,3,73,253,149,SDC,,MASKED,nvidia:float,,intel:float,result,result,base,select,select,select,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|select|int|64|value|-1|3,4,73,253,149,SDC,,MASKED,nvidia:float,,intel:float,result,result,base,select,select,select,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|select|int|64|value|-1|3,5,73,253,149,SDC,,MASKED,nvidia:float,,intel:float,result,result,base,select,select,select,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|select|int|64|value|-1|3,6,73,253,149,SDC,,MASKED,nvidia:float,,intel:float,result,result,base,select,select,select,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|select|int|64|value|-1|3,7,73,253,149,SDC,,MASKED,nvidia:float,,intel:float,result,result,base,select,select,select,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|select|int|64|value|-1|3,8,73,253,149,SDC,,MASKED,nvidia:float,,intel:float,result,result,base,select,select,select,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|select|int|64|value|-1|3,9,73,253,149,SDC,,MASKED,nvidia:float,,intel:float,result,result,base,select,select,select,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|select|int|64|value|-1|3,10,73,253,149,SDC,,MASKED,nvidia:float,,intel:float,result,result,base,select,select,select,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|select|int|64|value|-1|3,11,73,253,149,SDC,,MASKED,nvidia:float,,intel:float,result,result,base,select,select,select,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|select|int|64|value|-1|3,12,73,253,149,SDC,,MASKED,nvidia:float,,intel:float,result,result,base,select,select,select,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|select|int|64|value|-1|3,13,73,253,149,SDC,,MASKED,nvidia:float,,intel:float,result,result,base,select,select,select,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|select|int|64|value|-1|3,14,73,253,149,SDC,,MASKED,nvidia:float,,intel:float,result,result,base,select,select,select,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|select|int|64|value|-1|3,15,73,253,149,SDC,,MASKED,nvidia:float,,intel:float,result,result,base,select,select,select,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|select|int|64|value|-1|3,16,73,253,149,SDC,,MASKED,nvidia:float,,intel:float,result,result,base,select,select,select,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|select|int|64|value|-1|3,17,73,253,149,SDC,,MASKED,nvidia:float,,intel:float,result,result,base,select,select,select,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|select|int|64|value|-1|3,18,73,253,149,SDC,,MASKED,nvidia:float,,intel:float,result,result,base,select,select,select,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|select|int|64|value|-1|3,19,73,253,149,SDC,,MASKED,nvidia:float,,intel:float,result,result,base,select,select,select,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|select|int|64|value|-1|3,20,73,253,149,SDC,,MASKED,nvidia:float,,intel:float,result,result,base,select,select,select,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|select|int|64|value|-1|3,21,73,253,149,SDC,,MASKED,nvidia:float,,intel:float,result,result,base,select,select,select,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|select|int|64|value|-1|3,22,73,253,149,SDC,,MASKED,nvidia:float,,intel:float,result,result,base,select,select,select,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|select|int|64|value|-1|3,23,73,253,149,SDC,,MASKED,nvidia:float,,intel:float,result,result,base,select,select,select,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|select|int|64|value|-1|3,24,73,253,149,SDC,,MASKED,nvidia:float,,intel:float,result,result,base,select,select,select,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|select|int|64|value|-1|3,25,73,253,149,SDC,,MASKED,nvidia:float,,intel:float,result,result,base,select,select,select,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|select|int|64|value|-1|3,26,73,253,149,SDC,,MASKED,nvidia:float,,intel:float,result,result,base,select,select,select,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|select|int|64|value|-1|3,27,73,253,149,SDC,,MASKED,nvidia:float,,intel:float,result,result,base,select,select,select,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|select|int|64|value|-1|3,28,73,253,149,SDC,,MASKED,nvidia:float,,intel:float,result,result,base,select,select,select,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|select|int|64|value|-1|3,29,73,253,149,SDC,,MASKED,nvidia:float,,intel:float,result,result,base,select,select,select,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|select|int|64|value|-1|3,30,73,253,149,SDC,,MASKED,nvidia:float,,intel:float,result,result,base,select,select,select,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|select|int|64|value|-1|3,31,73,253,149,SDC,,MASKED,nvidia:float,,intel:float,result,result,base,select,select,select,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
